X,Y,osm_id,addr:housenumber,building,name,amenity,shop,man_made,building:levels,name:kn,addr:postcode,addr:city,addr:street,description,wikipedia,brand:wikidata,short_name,cuisine
77.5797181944371,13.0932476994908,345940190,,yes,,,,,,,,,,,,,,
77.5797482555975,13.0932943003221,345940089,,yes,,,,,,,,,,,,,,
77.57983595,13.09313155,345940215,,yes,,,,,,,,,,,,,,
77.5798732051459,13.0932178010602,345940220,,yes,,,,,,,,,,,,,,
77.5794198672755,13.0933770504493,345940301,,yes,,,,,,,,,,,,,,
77.5792783440354,13.0934698494662,345940284,,yes,,,,,,,,,,,,,,
77.5793528013695,13.0934322007387,345940303,,yes,,,,,,,,,,,,,,
77.5794649654802,13.0933457503967,345940285,,yes,,,,,,,,,,,,,,
77.5795042875293,13.09343474942,345940295,,yes,,,,,,,,,,,,,,
77.579562589039,13.0933917497446,345940149,,yes,,,,,,,,,,,,,,
77.5793389157842,13.09354660111,345940170,,yes,,,,,,,,,,,,,,
77.5794109085822,13.0934936503056,345940134,,yes,,,,,,,,,,,,,,
77.57927115,13.09357305,345940231,,yes,,,,,,,,,,,,,,
77.5795943892788,13.0935459994538,345940162,,yes,,,,,,,,,,,,,,
77.5794782,13.09361585,345940313,,yes,,,,,,,,,,,,,,
77.57966985,13.09332735,345940115,,yes,,,,,,,,,,,,,,
77.5796847028555,13.0933841505339,345940132,,yes,,,,,,,,,,,,,,
77.57976355,13.0933514,345940208,,yes,,,,,,,,,,,,,,
77.5796959,13.0934419,345940130,,yes,,,,,,,,,,,,,,
77.5799397,13.09337085,345940287,,yes,,,,,,,,,,,,,,
77.579786746501,13.093400699574,345940150,,yes,,,,,,,,,,,,,,
77.5798056857004,13.0934561556346,345940152,,yes,,,,,,,,,,,,,,
77.57971205,13.09349435,345940286,,yes,,,,,,,,,,,,,,
77.5797482,13.0935385,345940304,,yes,,,,,,,,,,,,,,
77.57961955,13.09363585,345940283,,yes,,,,,,,,,,,,,,
77.57976115,13.0936213,345940164,,yes,,,,,,,,,,,,,,
77.5798467,13.09349135,345940102,,yes,,,,,,,,,,,,,,
77.5798525515104,13.093555199885,345940181,,yes,,,,,,,,,,,,,,
77.57987525,13.0935967,345940143,,yes,,,,,,,,,,,,,,
77.5786994171591,13.093751149929,345940308,,yes,,,,,,,,,,,,,,
77.57874535,13.09394445,345940226,,yes,,,,,,,,,,,,,,
77.579147644,13.0936479496821,345940187,,yes,,,,,,,,,,,,,,
77.5791670039411,13.0937933498061,345940229,,yes,,,,,,,,,,,,,,
77.57923165,13.0938727,345940167,,yes,,,,,,,,,,,,,,
77.57866465,13.09403465,345940244,,yes,,,,,,,,,,,,,,
77.5788720460168,13.0942367501693,345940248,,yes,,,,,,,,,,,,,,
77.5790937034563,13.094134250318,345940147,,yes,,,,,,,,,,,,,,
77.5791737073195,13.0940951005615,345940262,,yes,,,,,,,,,,,,,,
77.5792177634074,13.094133049093,345940128,,yes,,,,,,,,,,,,,,
77.578981489299,13.0941748006741,345940267,,yes,,,,,,,,,,,,,,
77.5792581000012,13.0941775499902,345940281,,yes,,,,,,,,,,,,,,
77.579208209952,13.0942591002571,345940210,,yes,,,,,,,,,,,,,,
77.5793861645074,13.0936308146621,345940312,,yes,,,,,,,,,,,,,,
77.57929005,13.0937422,345940157,,yes,,,,,,,,,,,,,,
77.5795093,13.09369775,345940176,,yes,,,,,,,,,,,,,,
77.5795562120058,13.0936717502553,345940095,,yes,,,,,,,,,,,,,,
77.5794605096789,13.0937343502654,345940299,,yes,,,,,,,,,,,,,,
77.5793368,13.0938218,345940243,,yes,,,,,,,,,,,,,,
77.5794683554192,13.0938847008844,345940247,,yes,,,,,,,,,,,,,,
77.5798368064348,13.0937289507491,345940159,,yes,,,,,,,,,,,,,,
77.5799189044733,13.0936971503358,345940158,,yes,,,,,,,,,,,,,,
77.5796899611127,13.0939695496081,345940198,,yes,,,,,,,,,,,,,,
77.579894408729,13.0939088997159,345940289,,yes,,,,,,,,,,,,,,
77.57994015,13.09397045,345926363,,yes,,,,,,,,,,,,,,
77.5793763,13.0941231,345940268,,yes,,,,,,,,,,,,,,
77.5794289381549,13.0941581502728,345940271,,yes,,,,,,,,,,,,,,
77.5794749929775,13.0940860497787,345940136,,yes,,,,,,,,,,,,,,
77.57930505,13.09421635,345940193,,yes,,,,,,,,,,,,,,
77.5793755,13.09429775,345940183,,yes,,,,,,,,,,,,,,
77.5794611884319,13.0942046002599,345940290,,yes,,,,,,,,,,,,,,
77.5795448,13.0941631,345940250,,yes,,,,,,,,,,,,,,
77.57960705,13.09420965,345940168,,yes,,,,,,,,,,,,,,
77.5794824206098,13.0942491923559,345940293,,yes,,,,,,,,,,,,,,
77.5795449882545,13.0942682502481,345940206,,yes,,,,,,,,,,,,,,
77.5796570471435,13.0940507002214,345940240,,yes,,,,,,,,,,,,,,
77.5797251408217,13.0940061004246,345940202,,yes,,,,,,,,,,,,,,
77.57976375,13.0940398,345940218,,yes,,,,,,,,,,,,,,
77.57968875,13.09410035,345940086,,yes,,,,,,,,,,,,,,
77.5797225478605,13.0941475495306,345940309,,yes,,,,,,,,,,,,,,
77.5798081,13.09407325,345940109,,yes,,,,,,,,,,,,,,
77.579846,13.09410455,345940292,,yes,,,,,,,,,,,,,,
77.5798979,13.0941372,345940111,,yes,,,,,,,,,,,,,,
77.5797593889374,13.0941863004252,345940172,,yes,,,,,,,,,,,,,,
77.5796517920352,13.094251600311,345940311,,yes,,,,,,,,,,,,,,
77.5796908503266,13.0942914999872,345926530,,yes,,,,,,,,,,,,,,
77.57981865,13.09420945,345940238,,yes,,,,,,,,,,,,,,
77.579956,13.0942288,345926508,,yes,,,,,,,,,,,,,,
77.5798558862956,13.0942619994106,345940241,,yes,,,,,,,,,,,,,,
77.5798824,13.09429965,345926513,,yes,,,,,,,,,,,,,,
77.5787242419933,13.0943737002294,345940216,,yes,,,,,,,,,,,,,,
77.5786397,13.09445685,345940259,,yes,,,,,,,,,,,,,,
77.5787563577055,13.0944262994695,345940305,,yes,,,,,,,,,,,,,,
77.578826393869,13.0944686002222,345940253,,yes,,,,,,,,,,,,,,
77.57869395,13.0945145,345940103,,yes,,,,,,,,,,,,,,
77.5787264,13.0945902,345940123,,yes,,,,,,,,,,,,,,
77.5788636496657,13.0945421000287,345940270,,yes,,,,,,,,,,,,,,
77.5787877893515,13.0946204002233,345940232,,yes,,,,,,,,,,,,,,
77.5789284520972,13.0943307004345,345940246,,yes,,,,,,,,,,,,,,
77.5790149799029,13.0943541001425,345940153,,yes,,,,,,,,,,,,,,
77.5790339330817,13.0944297501894,345940213,,yes,,,,,,,,,,,,,,
77.5791064505841,13.0943630500297,345940228,,yes,,,,,,,,,,,,,,
77.5791435,13.0944111,345940133,,yes,,,,,,,,,,,,,,
77.5789508,13.09461495,345940173,,yes,,,,,,,,,,,,,,
77.5788523890917,13.0947131497695,345940088,,yes,,,,,,,,,,,,,,
77.5790184,13.09470555,345940091,,yes,,,,,,,,,,,,,,
77.5789335047319,13.0947863997043,345940114,,yes,,,,,,,,,,,,,,
77.5789902630637,13.0948296997553,345940117,,yes,,,,,,,,,,,,,,
77.5791526923514,13.0948254497873,345940242,,yes,,,,,,,,,,,,,,
77.57905655,13.094885,345940131,,yes,,,,,,,,,,,,,,
77.5792218402481,13.0949059001767,345940177,,yes,,,,,,,,,,,,,,
77.5791114857244,13.0949401002399,345940263,,yes,,,,,,,,,,,,,,
77.579312199742,13.094353650106,345940166,,yes,,,,,,,,,,,,,,
77.5793549053651,13.0943970503982,345940169,,yes,,,,,,,,,,,,,,
77.5794139180558,13.0943342997344,345940186,,yes,,,,,,,,,,,,,,
77.5793006,13.09443035,345940185,,yes,,,,,,,,,,,,,,
77.5794134,13.09448555,345940105,,yes,,,,,,,,,,,,,,
77.5794449423071,13.0943751002629,345940201,,yes,,,,,,,,,,,,,,
77.5796119185389,13.0943416994695,345926398,,yes,,,,,,,,,,,,,,
77.5795064,13.09443805,345926453,,yes,,,,,,,,,,,,,,
77.5795633088438,13.0944958496982,345926334,,yes,,,,,,,,,,,,,,
77.5796584450678,13.0943863002959,345926326,,yes,,,,,,,,,,,,,,
77.5797259,13.09434575,345940224,,yes,,,,,,,,,,,,,,
77.5797728388198,13.0943722003673,345926503,,yes,,,,,,,,,,,,,,
77.5796895553069,13.0944518015909,345926475,,yes,,,,,,,,,,,,,,
77.5797199927247,13.0944223505884,345926402,,yes,,,,,,,,,,,,,,
77.5797276,13.0944722,345926478,,yes,,,,,,,,,,,,,,
77.57992165,13.0943425,345926430,,yes,,,,,,,,,,,,,,
77.5798326424941,13.0944290996574,345926500,,yes,,,,,,,,,,,,,,
77.57988325,13.0944929,345926483,,yes,,,,,,,,,,,,,,
77.579765,13.0945095,345926420,,yes,,,,,,,,,,,,,,
77.5798178936785,13.094550050287,345926488,,yes,,,,,,,,,,,,,,
77.57985585,13.0945932,345926333,,yes,,,,,,,,,,,,,,
77.57927165,13.09494875,345940179,,yes,,,,,,,,,,,,,,
77.5795724,13.0950099,345926389,,yes,,,,,,,,,,,,,,
77.57994425,13.0947254,345926462,,yes,,,,,,,,,,,,,,
77.5797349,13.09490805,345926375,,yes,,,,,,,,,,,,,,
77.5796320280418,13.094994399606,345926543,,yes,,,,,,,,,,,,,,
77.5797856004883,13.094859100008,345926465,,yes,,,,,,,,,,,,,,
77.5799274031872,13.0949142004711,345926370,,yes,,,,,,,,,,,,,,
77.5797983107107,13.0950139002563,345926442,,yes,,,,,,,,,,,,,,
77.5791942,13.09504115,345940100,,yes,,,,,,,,,,,,,,
77.5793692110425,13.0950603997701,345926349,,yes,,,,,,,,,,,,,,
77.5792906881705,13.0951522502029,345926345,,yes,,,,,,,,,,,,,,
77.5794229585204,13.0951125998137,345926499,,yes,,,,,,,,,,,,,,
77.5794649249584,13.0951659004825,345926414,,yes,,,,,,,,,,,,,,
77.579328643857,13.0952114002405,345926294,,yes,,,,,,,,,,,,,,
77.5793833889308,13.0952575001793,345926434,,yes,,,,,,,,,,,,,,
77.57944095,13.0953017,345926456,,yes,,,,,,,,,,,,,,
77.5795174903083,13.09521405026,345926366,,yes,,,,,,,,,,,,,,
77.5795749,13.0952733,345926436,,yes,,,,,,,,,,,,,,
77.5794974,13.09535065,345926452,,yes,,,,,,,,,,,,,,
77.57974,13.0950714,345926440,,yes,,,,,,,,,,,,,,
77.5796673295921,13.0951276005098,345926532,,yes,,,,,,,,,,,,,,
77.5798937,13.0953292,345926417,,yes,,,,,,,,,,,,,,
77.57980254965,13.0954096499818,345926438,,yes,,,,,,,,,,,,,,
77.5799390468017,13.0954615500711,345926538,,yes,,,,,,,,,,,,,,
77.579664299107,13.0955420001857,345926335,,yes,,,,,,,,,,,,,,
77.5797704488134,13.0956261502207,345926455,,yes,,,,,,,,,,,,,,
77.5810428993629,13.0914799267724,345947272,,yes,,,,,,,,,,,,,,
77.5810159530104,13.0915736500686,345947222,,yes,,,,,,,,,,,,,,
77.5813226791898,13.0914880996858,345947253,,yes,,,,,,,,,,,,,,
77.5812378074692,13.0915104001407,345947168,,yes,,,,,,,,,,,,,,
77.5814654110452,13.091497700476,345947236,,yes,,,,,,,,,,,,,,
77.581663817406,13.0914975503873,345954282,,yes,,,,,,,,,,,,,,
77.58178725,13.0914674,345954370,,yes,,,,,,,,,,,,,,
77.5818348,13.0915821,345954252,,yes,,,,,,,,,,,,,,
77.58194515,13.0914923,345954377,,yes,,,,,,,,,,,,,,
77.5819997468432,13.0915609496804,345954378,,yes,,,,,,,,,,,,,,
77.5821339,13.09149475,345954338,,yes,,,,,,,,,,,,,,
77.5820726,13.09152155,345954281,,yes,,,,,,,,,,,,,,
77.5825882880269,13.0915194989218,345947131,,yes,,,,,,,,,,,,,,
77.5803079,13.09192015,345947209,,yes,,,,,,,,,,,,,,
77.5806167121602,13.0919143507339,345947070,,yes,,,,,,,,,,,,,,
77.5799764,13.0920429,345947033,,yes,,,,,,,,,,,,,,
77.5801677653476,13.0919710506215,345947046,,yes,,,,,,,,,,,,,,
77.5800193,13.0921343,345947115,,yes,,,,,,,,,,,,,,
77.5803696,13.09201005,345947103,,yes,,,,,,,,,,,,,,
77.5804652900879,13.0919676996762,345947036,,yes,,,,,,,,,,,,,,
77.5806320456274,13.0920779998289,345947090,,yes,,,,,,,,,,,,,,
77.5806923741173,13.0916604005852,345947226,,yes,,,,,,,,,,,,,,
77.5806681071788,13.0917481883127,345947270,,yes,,,,,,,,,,,,,,
77.580922149161,13.091689249972,345947193,,yes,,,,,,,,,,,,,,
77.5808790765216,13.0917896491828,345947155,,yes,,,,,,,,,,,,,,
77.5808145803406,13.0918846993278,345947159,,yes,,,,,,,,,,,,,,
77.58114445,13.09165495,345947147,,yes,,,,,,,,,,,,,,
77.58114935,13.0916948,345947151,,yes,,,,,,,,,,,,,,
77.5811711538275,13.091746900207,345947117,,yes,,,,,,,,,,,,,,
77.5812863,13.09172875,345947170,,yes,,,,,,,,,,,,,,
77.5810157,13.0917753,345947240,,yes,,,,,,,,,,,,,,
77.5809987298955,13.091860949393,345947243,,yes,,,,,,,,,,,,,,
77.5811289657236,13.0918545803331,345947274,,yes,,,,,,,,,,,,,,
77.58064615,13.0919843,345947200,,yes,,,,,,,,,,,,,,
77.58076355,13.0921148,345947038,,yes,,,,,,,,,,,,,,
77.58074195,13.0922692,345947083,,yes,,,,,,,,,,,,,,
77.5808466,13.09225235,345947212,,yes,,,,,,,,,,,,,,
77.5809751,13.09221405,345947130,,yes,,,,,,,,,,,,,,
77.5809200760843,13.0922437494934,345947108,,yes,,,,,,,,,,,,,,
77.58109065,13.0919793,345947203,,yes,,,,,,,,,,,,,,
77.5812179449045,13.0919627498428,345947059,,yes,,,,,,,,,,,,,,
77.5813123712668,13.0920484009001,345947242,,yes,,,,,,,,,,,,,,
77.58103145,13.09222435,345947133,,yes,,,,,,,,,,,,,,
77.58110935,13.0922098,345947053,,yes,,,,,,,,,,,,,,
77.58126815,13.0921758,345947177,,yes,,,,,,,,,,,,,,
77.5811793,13.0922011,345947158,,yes,,,,,,,,,,,,,,
77.581270279277,13.0922680987946,345947260,,yes,,,,,,,,,,,,,,
77.5799821949172,13.0925499492853,345947140,,yes,,,,,,,,,,,,,,
77.5801345089978,13.092459600205,345947137,,yes,,,,,,,,,,,,,,
77.5802047577031,13.0925858501289,345947113,,yes,,,,,,,,,,,,,,
77.58028705,13.09253935,345947219,,yes,,,,,,,,,,,,,,
77.5803255923698,13.0923441497628,345947265,,yes,,,,,,,,,,,,,,
77.58050785,13.09230435,345947180,,yes,,,,,,,,,,,,,,
77.5805843,13.0924006,345947040,,yes,,,,,,,,,,,,,,
77.5804322697807,13.0924955003736,345947054,,yes,,,,,,,,,,,,,,
77.58051225,13.09245455,345947198,,yes,,,,,,,,,,,,,,
77.5806074418841,13.0926105997313,345940127,,yes,,,,,,,,,,,,,,
77.5800513612598,13.092671750207,345947058,,yes,,,,,,,,,,,,,,
77.5799803892074,13.092709299778,345947187,,yes,,,,,,,,,,,,,,
77.58022035,13.09277665,345940273,,yes,,,,,,,,,,,,,,
77.5799972890713,13.0928881497907,345940236,,yes,,,,,,,,,,,,,,
77.580129365123,13.0928123504488,345940255,,yes,,,,,,,,,,,,,,
77.580210513995,13.0929059504819,345940174,,yes,,,,,,,,,,,,,,
77.580325695055,13.0927348997162,345940108,,yes,,,,,,,,,,,,,,
77.5805106425132,13.0926582997961,345940141,,yes,,,,,,,,,,,,,,
77.5806064367615,13.0927306495151,345940145,,yes,,,,,,,,,,,,,,
77.5804195640012,13.0928115506386,345940204,,yes,,,,,,,,,,,,,,
77.5805418,13.09294595,345940297,,yes,,,,,,,,,,,,,,
77.5808982537843,13.0923482501903,345947068,,yes,,,,,,,,,,,,,,
77.5809697,13.0922716,345947106,,yes,,,,,,,,,,,,,,
77.58069,13.0925761,345940125,,yes,,,,,,,,,,,,,,
77.5808524,13.0924611,345947072,,yes,,,,,,,,,,,,,,
77.5808804,13.0925922,345947210,,yes,,,,,,,,,,,,,,
77.5809719,13.0925906,345947060,,yes,,,,,,,,,,,,,,
77.5811256,13.09229595,345947039,,yes,,,,,,,,,,,,,,
77.5810841,13.09239395,345947089,,yes,,,,,,,,,,,,,,
77.5811963044573,13.0922768002786,345947154,,yes,,,,,,,,,,,,,,
77.58123385,13.09234245,345947051,,yes,,,,,,,,,,,,,,
77.581171,13.09236365,345947104,,yes,,,,,,,,,,,,,,
77.5811009977723,13.0925109996159,345947118,,yes,,,,,,,,,,,,,,
77.5812231875871,13.0925109997318,345947152,,yes,,,,,,,,,,,,,,
77.5812995202774,13.0924742503935,345947149,,yes,,,,,,,,,,,,,,
77.5806718,13.0926969,345940280,,yes,,,,,,,,,,,,,,
77.5807393913004,13.0926761998145,345940161,,yes,,,,,,,,,,,,,,
77.58092645,13.0927679,345940104,,yes,,,,,,,,,,,,,,
77.5809798896483,13.0928585493,345940233,,yes,,,,,,,,,,,,,,
77.5808606,13.0929167,345940192,,yes,,,,,,,,,,,,,,
77.5810271,13.0926924,345940217,,yes,,,,,,,,,,,,,,
77.5810708296264,13.0926859839578,345940314,,yes,,,,,,,,,,,,,,
77.5813219439492,13.0927588998769,345940180,,yes,,,,,,,,,,,,,,
77.5810239077407,13.0929336002472,345940225,,yes,,,,,,,,,,,,,,
77.58124165,13.092787,345940101,,yes,,,,,,,,,,,,,,
77.58131985,13.0928644,345947183,,yes,,,,,,,,,,,,,,
77.5812664,13.0928742,345947071,,yes,,,,,,,,,,,,,,
77.5813986637381,13.0916214006346,345947144,,yes,,,,,,,,,,,,,,
77.58146215,13.0917441,345947171,,yes,,,,,,,,,,,,,,
77.581513,13.0915901,345947237,,yes,,,,,,,,,,,,,,
77.58154545,13.0916717,345947085,,yes,,,,,,,,,,,,,,
77.5813425,13.0918028,345947215,,yes,,,,,,,,,,,,,,
77.5814201265224,13.0917868006228,345947064,,yes,,,,,,,,,,,,,,
77.58145035,13.0919233,345947044,,yes,,,,,,,,,,,,,,
77.58156315,13.09189135,345947042,,yes,,,,,,,,,,,,,,
77.58160995,13.091865,345947078,,yes,,,,,,,,,,,,,,
77.5816608728892,13.0918695992231,345947267,,yes,,,,,,,,,,,,,,
77.5817220650022,13.091616050593,345954253,,yes,,,,,,,,,,,,,,
77.5818860992039,13.0916366969512,345954397,,yes,,,,,,,,,,,,,,
77.5818211,13.0919183,345954332,,yes,,,,,,,,,,,,,,
77.5819784277397,13.091816649218,345947162,,yes,,,,,,,,,,,,,,
77.5818843,13.09188465,345954343,,yes,,,,,,,,,,,,,,
77.5813347,13.0919411,345947223,,yes,,,,,,,,,,,,,,
77.5814958101468,13.0920045505729,345947256,,yes,,,,,,,,,,,,,,
77.5813583051193,13.0920472001551,345947241,,yes,,,,,,,,,,,,,,
77.5816642375654,13.09196714958,345947259,,yes,,,,,,,,,,,,,,
77.58140442058,13.0921642505882,345947173,,yes,,,,,,,,,,,,,,
77.58163025,13.0921173,345947181,,yes,,,,,,,,,,,,,,
77.5815401797327,13.0922608495676,345947199,,yes,,,,,,,,,,,,,,
77.58162825,13.0922376,345947184,,yes,,,,,,,,,,,,,,
77.5818436,13.09198455,345954287,,yes,,,,,,,,,,,,,,
77.5817504428548,13.0920950998269,345947087,,yes,,,,,,,,,,,,,,
77.581940751974,13.092018950237,345954295,,yes,,,,,,,,,,,,,,
77.5817517473737,13.0922082997755,345947221,,yes,,,,,,,,,,,,,,
77.5819784299254,13.0921837494995,345947252,,yes,,,,,,,,,,,,,,
77.5821559652545,13.0916559505334,345947232,,yes,,,,,,,,,,,,,,
77.58206025,13.0916837,345947246,,yes,,,,,,,,,,,,,,
77.5823187089269,13.0917473506196,345947211,,yes,,,,,,,,,,,,,,
77.582074451828,13.0917731004722,345947248,,yes,,,,,,,,,,,,,,
77.5821289924562,13.0918363497891,345947192,,yes,,,,,,,,,,,,,,
77.5820303824762,13.0919095495306,345947266,,yes,,,,,,,,,,,,,,
77.5822185,13.09181745,345947045,,yes,,,,,,,,,,,,,,
77.5823742,13.09161765,345947227,,yes,,,,,,,,,,,,,,
77.5824313,13.09168095,345947231,,yes,,,,,,,,,,,,,,
77.582536,13.0916119,345947214,,yes,,,,,,,,,,,,,,
77.5823294072255,13.0920614501659,345947250,,yes,,,,,,,,,,,,,,
77.5820470449446,13.092144049762,345947082,,yes,,,,,,,,,,,,,,
77.5821031,13.09224265,345947208,,yes,,,,,,,,,,,,,,
77.5822585877135,13.092135994039,345947271,,yes,,,,,,,,,,,,,,
77.5822420520414,13.0922159873812,345947273,,yes,,,,,,,,,,,,,,
77.5825448642631,13.0921115002097,345947202,,yes,,,,,,,,,,,,,,
77.58135745,13.0923022,345947052,,yes,,,,,,,,,,,,,,
77.58154365,13.0924203,345947217,,yes,,,,,,,,,,,,,,
77.5816220443473,13.09240079989,345947234,,yes,,,,,,,,,,,,,,
77.5813918,13.0924541,345947124,,yes,,,,,,,,,,,,,,
77.5813390929132,13.0925959498402,345947172,,yes,,,,,,,,,,,,,,
77.5814180201037,13.0925638004245,345947050,,yes,,,,,,,,,,,,,,
77.5815626449503,13.092546249868,345947066,,yes,,,,,,,,,,,,,,
77.5817109,13.09237115,345947067,,yes,,,,,,,,,,,,,,
77.5818756,13.092348,345947114,,yes,,,,,,,,,,,,,,
77.5817533934073,13.0924766998603,345947233,,yes,,,,,,,,,,,,,,
77.58140215,13.09274045,345940302,,yes,,,,,,,,,,,,,,
77.58163875,13.0926803,345947157,,yes,,,,,,,,,,,,,,
77.5816637043885,13.09276124975,345947160,,yes,,,,,,,,,,,,,,
77.5813626441042,13.0928485996355,345947055,,yes,,,,,,,,,,,,,,
77.58133105,13.0929535,345947091,,yes,,,,,,,,,,,,,,
77.581387,13.09293315,345947201,,yes,,,,,,,,,,,,,,
77.5817585130343,13.0926138007089,345947135,,yes,,,,,,,,,,,,,,
77.58198105,13.0927855,345926472,,yes,,,,,,,,,,,,,,
77.5819589127319,13.0929240006259,345926380,,yes,,,,,,,,,,,,,,
77.5820166103391,13.0922880502116,345947101,,yes,,,,,,,,,,,,,,
77.5820723636943,13.092399400554,345947257,,yes,,,,,,,,,,,,,,
77.5823384,13.09267135,345926310,,yes,,,,,,,,,,,,,,
77.5822343,13.09270575,345926406,,yes,,,,,,,,,,,,,,
77.582060589453,13.0928803997132,345926493,,yes,,,,,,,,,,,,,,
77.5823065857451,13.092790349019,345926344,,yes,,,,,,,,,,,,,,
77.5824324959477,13.0927521497193,345926348,,yes,,,,,,,,,,,,,,
77.58245375,13.09286325,345926496,,yes,,,,,,,,,,,,,,
77.5828866111316,13.0915115002045,345947262,,yes,,,,,,,,,,,,,,
77.58326235,13.09154235,345947079,,yes,,,,,,,,,,,,,,
77.5835078681794,13.0915627998277,345947189,,yes,,,,,,,,,,,,,,
77.5829700343081,13.0917299496625,345947224,,yes,,,,,,,,,,,,,,
77.5828516915968,13.0917672498711,345947125,,yes,,,,,,,,,,,,,,
77.5827427855825,13.0918263279694,345947275,,yes,,,,,,,,,,,,,,
77.5829447601225,13.0918578999588,345947120,,yes,,,,,,,,,,,,,,
77.5830668331903,13.0916983496526,345947096,,yes,,,,,,,,,,,,,,
77.5832753487842,13.0916077989662,345947205,,yes,,,,,,,,,,,,,,
77.5832199081185,13.0917392505068,345947264,,yes,,,,,,,,,,,,,,
77.58312175,13.09178965,345947178,,yes,,,,,,,,,,,,,,
77.58278275,13.0922325,345947035,,yes,,,,,,,,,,,,,,
77.5832045381554,13.0920063489126,345947037,,yes,,,,,,,,,,,,,,
77.5833228186237,13.0919831502834,345947049,,yes,,,,,,,,,,,,,,
77.58340075,13.09162115,345947185,,yes,,,,,,,,,,,,,,
